trim,condition,isOneOwner,mileage,year,color,dispacement,fuel,region,soundSystem,wheelType,wheelSize,featureCount,price
550,Used,f,10686,2011,Black,5.5,Gasoline,SoA,unsp,Alloy,unsp,60,59981
550,CPO,t,28345,2012,Silver,4.6,Gasoline,Pac,Harman Kardon,unsp,unsp,54,62971
550,CPO,t,17719,2012,Silver,4.6,Gasoline,Pac,unsp,Alloy,unsp,30,64895
550,Used,f,22008,2012,Silver,4.6,Gasoline,Pac,Harman Kardon,unsp,unsp,31,59888
550,CPO,f,33649,2012,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,3,49982
550,CPO,f,16978,2013,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,76,62980
550,CPO,t,19956,2012,White,4.6,Gasoline,SoA,Premium,Alloy,unsp,59,59990
550,Used,t,19316,2013,unsp,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,76,56888
550,Used,f,10400,2013,Black,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,64,59995
550,Used,t,33689,2012,Gray,4.6,Gasoline,SoA,Premium,Alloy,18,70,52999
550,Used,f,10237,2012,White,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,63,58995
550,CPO,f,18650,2013,Black,4.6,Gasoline,SoA,unsp,Alloy,unsp,80,69276
550,CPO,f,21426,2013,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,86,63993
550,Used,t,8207,2013,Silver,4.6,Gasoline,SoA,unsp,Alloy,unsp,76,71875
550,CPO,t,10040,2013,White,4.6,Gasoline,WSC,Premium,Alloy,unsp,69,77977
550,Used,f,63611,2012,Black,4.6,Gasoline,Mid,unsp,Alloy,unsp,20,50995
550,CPO,f,35123,2012,Silver,4.6,Gasoline,Pac,unsp,Premium,unsp,44,57971
550,Used,f,1675,2013,Black,4.6,Gasoline,ENC,unsp,Alloy,unsp,40,68999
550,CPO,t,17281,2012,Black,4.6,Gasoline,WSC,Premium,Alloy,unsp,71,65995
550,Used,f,30674,2012,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,58991
550,Used,f,21792,2012,Silver,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,73,61800
550,Used,f,19749,2012,White,4.6,Gasoline,Pac,unsp,unsp,unsp,3,57981
550,CPO,f,34674,2012,White,4.6,Gasoline,SoA,Premium,Alloy,unsp,75,54813
550,Used,f,29371,2013,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,13,65983
550,Used,f,18317,2013,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,4,66998
550,Used,t,20674,2012,Gray,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,27,59991
550,Used,f,13704,2012,Black,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,80,55000
550,CPO,t,23434,2013,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,4,62991
550,CPO,f,16193,2013,White,4.6,Gasoline,SoA,Premium,Alloy,unsp,84,69951
63,Used,t,19999,2013,Black,5.5,Gasoline,SoA,Premium,unsp,unsp,24,89800
600,CPO,f,12037,2012,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,77,82900
600,Used,t,15204,2010,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,9,73991
63,Used,f,54361,2010,Black,6.3,Gasoline,Pac,Harman Kardon,Premium,19,34,58991
550,Used,t,49275,2007,Black,5.5,Gasoline,ENC,Harman Kardon,unsp,unsp,75,29985
550,Used,f,86596,2007,Silver,5.5,Gasoline,Mid,Harman Kardon,unsp,unsp,71,23995
550,Used,f,85830,2008,Silver,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,47,24988
550,Used,f,57044,2007,unsp,5.5,Gasoline,Pac,unsp,unsp,unsp,76,26874
550,Used,f,62494,2008,Black,5.5,Gasoline,SoA,Premium,unsp,unsp,41,31950
550,Used,f,67068,2009,Silver,5.5,Gasoline,SoA,Premium,Alloy,unsp,82,31920
550,Used,t,103672,2009,Silver,5.5,Gasoline,ESC,Premium,unsp,unsp,41,25900
550,Used,f,101200,2007,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,6,24500
550,Used,f,73923,2008,Gray,5.5,Gasoline,WNC,Premium,unsp,unsp,35,89700
550,Used,f,99282,2008,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,78,23950
550,Used,f,95000,2007,Blue,5.5,Gasoline,Mid,unsp,Alloy,unsp,54,22499
550,Used,t,38667,2007,Silver,5.5,Gasoline,WSC,Premium,Alloy,unsp,55,33995
550,Used,f,64716,2007,White,5.5,Gasoline,SoA,unsp,Alloy,unsp,76,31891
550,Used,f,61277,2008,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,65,31991
550,Used,f,35333,2008,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,64,39965
550,Used,f,59426,2007,Black,5.5,Gasoline,Mtn,Premium,Alloy,unsp,52,26998
550,Used,f,99493,2007,Silver,5.5,Gasoline,New,Premium,Alloy,unsp,64,21994
550,Used,f,103964,2007,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,7,23495
550,Used,f,42649,2007,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,6,33990
550,Used,f,93607,2007,Gray,5.5,Gasoline,SoA,Premium,unsp,unsp,39,23977
550,Used,f,92000,2007,Silver,5.5,Gasoline,Mid,unsp,Alloy,unsp,43,27500
550,Used,f,76340,2009,White,5.5,Gasoline,SoA,unsp,Alloy,19,60,30995
550,Used,f,112389,2007,White,5.5,Gasoline,ENC,unsp,unsp,unsp,8,24900
350,Used,f,23775,2012,White,3,Diesel,Pac,Harman Kardon,unsp,20,57,49900
350,Used,t,56045,2012,White,3,Diesel,Mid,Premium,Alloy,unsp,71,54991
350,CPO,f,791,2013,White,3,Diesel,Pac,Premium,Alloy,unsp,79,73995
350,Used,f,20055,2012,White,3,Diesel,ENC,Harman Kardon,unsp,unsp,58,64900
350,New,f,851,2013,Black,3,Diesel,Mid,unsp,unsp,unsp,1,94230
550,Used,f,82018,2010,Gray,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,65,32900
550,Used,f,29800,2010,Black,5.5,Gasoline,Mid,unsp,Alloy,unsp,55,43998
550,Used,f,30534,2010,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,36,49555
550,Used,f,56315,2010,Silver,5.5,Gasoline,ENC,Harman Kardon,unsp,unsp,83,42900
550,CPO,f,18919,2010,White,5.5,Gasoline,SoA,unsp,Alloy,unsp,84,53995
550,Used,t,25897,2011,White,5.5,Gasoline,Mid,unsp,Alloy,unsp,68,54495
550,Used,f,48900,2010,Silver,5.5,Gasoline,SoA,unsp,Alloy,unsp,59,41950
550,Used,f,51588,2010,Gray,5.5,Gasoline,SoA,Premium,Alloy,unsp,60,40988
550,CPO,f,25446,2011,White,5.5,Gasoline,Pac,unsp,unsp,unsp,0,56981
550,Used,t,32678,2011,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,64,44995
550,Used,f,9614,2011,Black,5.5,Gasoline,ENC,Harman Kardon,unsp,unsp,54,64900
550,CPO,t,45586,2011,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,66,52981
550,Used,f,52931,2011,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,59,37400
550,CPO,f,27700,2011,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,15,53900
550,Used,t,49350,2011,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,95,43900
550,Used,f,64419,2010,unsp,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,68,36912
550,Used,t,37772,2011,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,6,40990
550,Used,f,65100,2010,Silver,5.5,Gasoline,ENC,unsp,unsp,19,19,38885
550,CPO,t,10485,2010,Black,5.5,Gasoline,ENC,unsp,unsp,unsp,58,61995
550,Used,f,36634,2011,Silver,5.5,Gasoline,SoA,Premium,Alloy,unsp,94,53000
550,Used,t,47894,2011,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,17,43995
550,CPO,t,37222,2010,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,76,50999
550,Used,f,41445,2011,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,88,46000
550,Used,f,31991,2011,Silver,5.5,Gasoline,ENC,Harman Kardon,unsp,unsp,24,52991
550,Used,f,39242,2010,Black,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,46,44900
550,Used,t,43923,2011,Black,5.5,Gasoline,Mid,Harman Kardon,unsp,unsp,70,49995
550,Used,t,97792,2011,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,4,35695
550,Used,t,43552,2010,Black,5.5,Gasoline,WSC,Premium,Alloy,unsp,72,39900
550,Used,f,32899,2010,Black,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,80,40900
550,Used,f,33901,2011,Black,5.5,Gasoline,SoA,unsp,Alloy,unsp,49,44995
550,Used,f,31246,2011,White,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,67,59900
550,CPO,f,33887,2010,Black,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,74,48995
550,CPO,f,21965,2012,Black,4.6,Gasoline,ENC,unsp,Alloy,unsp,9,67991
550,Used,t,47855,2012,Gray,4.6,Gasoline,SoA,Premium,Alloy,18,70,42999
550,Used,f,12764,2012,Black,4.6,Gasoline,ENC,unsp,unsp,unsp,22,79991
550,Used,t,11139,2012,Gray,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,40,58880
550,CPO,f,19696,2013,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,6,66900
550,Used,f,21775,2012,Black,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,71,53990
550,CPO,f,27361,2012,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,81,58945
550,CPO,f,35779,2013,Black,4.6,Gasoline,ENC,Premium,Alloy,unsp,50,54993
550,CPO,t,32934,2012,Black,4.6,Gasoline,New,Premium,Alloy,unsp,92,55900
550,CPO,f,45236,2012,White,4.6,Gasoline,ENC,Premium,Alloy,unsp,74,50998
550,CPO,f,14952,2013,Silver,4.6,Gasoline,Mtn,Harman Kardon,unsp,unsp,57,67995
550,Used,f,39909,2012,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,0,59991
550,Used,t,29038,2012,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,27,54995
550,CPO,f,25096,2012,Gray,4.6,Gasoline,Mid,Premium,Alloy,unsp,78,52229
550,CPO,f,32204,2012,Black,4.6,Gasoline,Mid,Harman Kardon,unsp,unsp,96,56900
550,CPO,f,24940,2012,Black,4.6,Gasoline,ESC,unsp,unsp,unsp,78,59995
550,Used,t,17576,2013,Black,4.6,Gasoline,SoA,Premium,Alloy,18,71,48999
550,Used,f,19821,2013,Black,4.6,Gasoline,ESC,Harman Kardon,unsp,unsp,52,59875
550,Used,t,38117,2012,Black,4.6,Gasoline,SoA,Premium,Alloy,18,71,39999
550,CPO,f,11072,2012,Gray,4.6,Gasoline,Mid,unsp,unsp,unsp,5,58900
550,Used,f,11205,2013,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,3,81969
550,CPO,t,5842,2013,Silver,4.6,Gasoline,New,unsp,unsp,unsp,3,74998
550,Used,f,9509,2012,Black,4.6,Gasoline,SoA,Premium,unsp,unsp,42,67950
550,CPO,t,23373,2013,Black,4.6,Gasoline,ENC,unsp,unsp,unsp,87,64644
550,Used,f,17852,2012,Black,4.6,Gasoline,ENC,unsp,unsp,unsp,55,58990
550,CPO,f,30355,2013,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,73,69998
550,Used,f,17800,2013,Black,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,61,58995
550,Used,f,31938,2012,unsp,4.6,Gasoline,Mid,unsp,unsp,unsp,0,49995
550,Used,f,17606,2013,Silver,4.6,Gasoline,New,unsp,Alloy,unsp,80,63925
550,CPO,f,19732,2013,unsp,4.6,Gasoline,ENC,Premium,Alloy,unsp,80,67991
550,CPO,t,22132,2013,White,4.6,Gasoline,ENC,Harman Kardon,Alloy,unsp,80,69992
550,CPO,t,21764,2012,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,73,68999
400,CPO,t,11429,2011,Green,3.5,Hybrid,WNC,Harman Kardon,Alloy,unsp,99,43500
600,New,f,8,2015,White,6,Gasoline,Pac,unsp,unsp,unsp,0,167140
63,New,f,2,2015,Black,5.5,Gasoline,SoA,Premium,Alloy,20,81,170465
63,New,f,22,2014,Black,5.5,Gasoline,Mtn,unsp,unsp,unsp,8,156610
63,New,f,9,2014,Silver,5.5,Gasoline,Pac,Premium,unsp,unsp,63,155440
63,New,f,7,2015,Black,5.5,Gasoline,Pac,unsp,unsp,20,77,159725
63,Used,f,1228,2014,White,5.5,Gasoline,Mid,Premium,Alloy,unsp,74,185900
63,Used,t,1261,2014,White,5.5,Gasoline,ENC,Premium,unsp,unsp,85,149990
63,New,f,16,2015,Black,5.5,Gasoline,WSC,unsp,unsp,unsp,0,147775
63,New,f,17,2015,White,5.5,Gasoline,SoA,Premium,Alloy,20,84,185270
65,New,f,5,2015,White,6,Gasoline,Pac,Premium,unsp,unsp,91,225420
550,New,f,11098,2014,Blue,4.6,Gasoline,ENC,unsp,unsp,unsp,0,97584
550,New,f,25,2014,Red,4.6,Gasoline,WSC,unsp,unsp,unsp,53,119325
550,New,f,10,2014,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,55,104165
550,New,f,8,2014,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,6,112565
550,New,f,12,2014,White,4.6,Gasoline,WSC,unsp,unsp,unsp,16,110120
550,New,f,13,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,109565
550,New,f,15,2015,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,0,106215
550,New,f,35,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,118030
550,New,f,28,2015,Black,4.6,Gasoline,WSC,Premium,Alloy,unsp,66,118045
550,New,f,10,2015,White,4.6,Gasoline,Pac,Premium,unsp,unsp,86,105510
550,New,f,8,2015,unsp,4.6,Gasoline,Pac,unsp,unsp,unsp,8,93671
550,New,f,12,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,19,107075
550,New,f,22,2014,Silver,4.6,Gasoline,Pac,unsp,unsp,20,10,96461
550,New,f,7,2015,unsp,4.6,Gasoline,Pac,unsp,unsp,unsp,67,107325
550,New,f,10,2015,White,4.6,Gasoline,Pac,unsp,unsp,unsp,0,118650
550,New,f,10,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,2,112205
550,New,f,44,2014,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,53,114975
550,New,f,10,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,113805
550,New,f,8,2015,Blue,4.6,Gasoline,Pac,unsp,unsp,unsp,1,121925
550,New,f,17,2015,unsp,4.6,Gasoline,SoA,unsp,unsp,unsp,0,113455
550,New,f,16,2015,Black,4.6,Gasoline,SoA,unsp,unsp,18,9,99825
550,New,f,7,2015,Black,4.6,Gasoline,Pac,Premium,Alloy,18,78,107435
550,New,f,6,2015,White,4.6,Gasoline,Pac,unsp,unsp,18,88,106580
550,New,f,6,2014,White,4.6,Gasoline,Pac,Premium,Alloy,unsp,63,98270
550,New,f,9,2015,Blue,4.6,Gasoline,SoA,unsp,unsp,unsp,0,115415
550,New,f,6,2015,Black,4.6,Gasoline,Pac,unsp,unsp,18,85,108865
550,New,f,294,2015,Black,4.6,Gasoline,Pac,Premium,unsp,unsp,72,120325
550,New,f,14,2015,Blue,4.6,Gasoline,Pac,unsp,unsp,unsp,0,116925
550,New,f,20,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,59,110905
550,New,f,9,2014,White,4.6,Gasoline,SoA,unsp,Alloy,18,52,102160
550,New,f,10,2014,White,4.6,Gasoline,Pac,unsp,unsp,unsp,60,110170
550,New,f,10,2014,White,4.6,Gasoline,SoA,Premium,unsp,unsp,75,104440
550,New,f,25,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,122905
550,New,f,10,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,48,107465
550,New,f,10,2014,White,4.6,Gasoline,Pac,Premium,Alloy,unsp,70,106895
550,Used,f,643,2014,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,80,95460
550,New,f,10,2014,Blue,4.6,Gasoline,SoA,unsp,unsp,unsp,0,112705
550,New,f,10,2014,White,4.6,Gasoline,Pac,unsp,unsp,unsp,0,109220
550,New,f,6,2015,Black,4.6,Gasoline,Pac,Premium,Alloy,unsp,66,118325
550,New,f,3,2015,unsp,4.6,Gasoline,Pac,unsp,unsp,unsp,88,114865
550,New,f,16,2015,Black,4.6,Gasoline,ESC,unsp,unsp,20,11,106681
550,New,f,14,2014,Black,4.6,Gasoline,ESC,unsp,unsp,unsp,56,102885
550,New,f,10,2015,White,4.6,Gasoline,Pac,unsp,unsp,18,89,118635
550,Used,t,7540,2014,Black,4.6,Gasoline,WSC,Premium,Steel,18,102,87950
550,New,f,95,2014,unsp,4.6,Gasoline,Pac,unsp,Steel,18,74,106540
550,New,f,8,2014,Red,4.6,Gasoline,Mtn,unsp,unsp,unsp,62,104925
550,New,f,5,2014,Silver,4.6,Gasoline,Pac,unsp,unsp,19,7,106435
550,New,f,9,2015,White,4.6,Gasoline,ESC,Premium,Alloy,unsp,75,113460
550,New,f,13,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,2,124455
550,New,f,6,2014,Black,4.6,Gasoline,Pac,Premium,unsp,unsp,68,130675
550,New,f,8,2015,Silver,4.6,Gasoline,WSC,unsp,unsp,unsp,0,106265
550,New,f,11,2015,Gray,4.6,Gasoline,WSC,unsp,unsp,20,3,110255
550,New,f,4,2015,Blue,4.6,Gasoline,Pac,unsp,unsp,unsp,1,115591
550,New,f,10,2015,Black,4.6,Gasoline,Pac,Premium,Alloy,19,79,111805
550,New,f,10,2014,Black,4.6,Gasoline,New,unsp,Alloy,18,90,109205
550,New,f,5,2014,White,4.6,Gasoline,Pac,unsp,unsp,unsp,46,111210
550,New,f,8,2015,Silver,4.6,Gasoline,New,unsp,unsp,19,16,119415
550,New,f,5,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,68,110935
550,New,f,10,2015,Black,4.6,Gasoline,ENC,unsp,unsp,19,15,111075
550,New,f,18,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,18,67,108275
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,71,103175
550,New,f,8,2015,unsp,4.6,Gasoline,Mid,Premium,unsp,unsp,74,112865
550,New,f,7,2015,Silver,4.6,Gasoline,ENC,unsp,unsp,18,86,115565
550,New,f,6,2015,Black,4.6,Gasoline,Mid,unsp,unsp,18,81,110935
550,New,f,5,2014,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,48,110265
550,New,f,20,2014,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,2,96825
550,New,f,9,2014,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,64,104615
550,New,f,8413,2015,White,4.6,Gasoline,Mid,Premium,Alloy,18,77,113660
550,New,f,11,2015,Black,4.6,Gasoline,Mid,Premium,unsp,unsp,74,119975
550,New,f,1,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,89,121415
550,New,f,6,2014,Blue,4.6,Gasoline,Mid,unsp,unsp,unsp,54,102165
550,New,f,9,2015,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,66,111385
550,New,f,11,2015,Black,4.6,Gasoline,Mid,Premium,unsp,unsp,74,115565
550,New,f,10,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,96,104095
550,New,f,10,2015,Silver,4.6,Gasoline,Mid,unsp,unsp,unsp,0,107745
550,New,f,10,2014,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,57,112510
550,New,f,6,2014,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,73,106645
550,New,f,14,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,1,109113
550,New,f,10,2015,unsp,4.6,Gasoline,Mid,Premium,Alloy,unsp,60,108180
550,New,f,10,2015,Silver,4.6,Gasoline,SoA,Premium,unsp,20,83,111505
550,New,f,8,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,64,108665
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,60,121480
550,New,f,7,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,30,111365
550,New,f,15,2015,Blue,4.6,Gasoline,Mid,Premium,unsp,unsp,74,105485
550,New,f,3,2015,Black,4.6,Gasoline,ENC,unsp,Alloy,unsp,30,112145
550,New,f,9,2015,Black,4.6,Gasoline,ENC,Premium,unsp,unsp,76,114965
550,New,f,16,2014,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,70,105515
550,New,f,2555,2015,Black,4.6,Gasoline,WNC,unsp,unsp,unsp,48,113060
550,New,f,11,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,64,112915
550,New,f,12,2015,White,4.6,Gasoline,Mid,Premium,Alloy,18,84,119950
550,New,f,14,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,57,107935
550,New,f,1,2014,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,65,106235
550,New,f,12,2015,Black,4.6,Gasoline,WNC,unsp,unsp,unsp,1,111725
550,New,f,26,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,19,75,112915
550,New,f,10,2015,Blue,4.6,Gasoline,New,unsp,unsp,19,16,113735
550,New,f,11,2015,Black,4.6,Gasoline,WNC,unsp,unsp,unsp,0,110435
550,New,f,10,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,60,109665
550,New,f,12,2014,Black,4.6,Gasoline,New,unsp,unsp,unsp,54,119735
550,New,f,55,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,74,107715
550,New,f,10,2015,unsp,4.6,Gasoline,Mid,Premium,Alloy,unsp,58,105010
550,New,f,8,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,75,110085
550,New,f,10,2015,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,59,110120
550,New,f,4,2015,unsp,4.6,Gasoline,Mtn,Premium,unsp,unsp,74,110435
550,New,f,18,2014,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,64,120095
550,New,f,52,2014,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,66,107880
550,New,f,27,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,19,78,116555
550,New,f,10,2015,White,4.6,Gasoline,Mtn,unsp,unsp,20,11,117285
550,New,f,8,2015,Silver,4.6,Gasoline,New,unsp,Alloy,18,105,114745
550,New,f,25,2015,Black,4.7,Gasoline,Mid,Premium,unsp,unsp,75,149575
550,New,f,117,2015,Blue,4.7,Gasoline,Pac,unsp,Alloy,19,107,139155
550,New,f,10,2015,Gray,4.7,Gasoline,Mid,Premium,Alloy,unsp,68,139065
unsp,New,f,23,2015,Black,4.7,Gasoline,WSC,Premium,Alloy,unsp,76,149575
320,Used,f,49810,1998,Silver,3.2,Gasoline,SoA,Premium,unsp,unsp,27,11800
320,Used,f,103865,1999,Silver,3.2,Gasoline,SoA,unsp,Alloy,unsp,18,4999
420,Used,f,55779,1995,White,4.2,Gasoline,Pac,unsp,unsp,unsp,10,12995
420,Used,f,243352,1995,Gray,4.2,Gasoline,ESC,unsp,Alloy,unsp,15,3600
600,Used,f,138290,1997,White,6,Gasoline,Mid,unsp,Alloy,unsp,18,4699
350,Used,f,106705,2006,Black,3.7,Gasoline,WNC,unsp,Alloy,unsp,45,13995
350,Used,f,102440,2006,Silver,3.7,Gasoline,WSC,Premium,Alloy,unsp,41,10980
430,Used,f,76496,2006,Silver,4.3,Gasoline,Pac,Premium,Alloy,unsp,47,16995
430,Used,f,125788,2006,Silver,4.3,Gasoline,Mid,unsp,Alloy,unsp,64,12995
430,Used,f,121277,2000,Beige,4.3,Gasoline,ENC,unsp,Alloy,unsp,19,8495
430,Used,f,121306,2000,White,4.3,Gasoline,Pac,unsp,unsp,unsp,8,8995
430,Used,f,90018,2001,Black,4.3,Gasoline,WNC,unsp,Alloy,unsp,21,9991
430,Used,f,112672,2005,Black,4.3,Gasoline,Mtn,unsp,Alloy,unsp,50,11988
430,Used,f,101000,2006,Silver,4.3,Gasoline,SoA,unsp,unsp,unsp,59,16992
430,Used,f,167575,2001,Black,4.3,Gasoline,Mid,Bose,Premium,unsp,42,6499
430,Used,f,105184,2004,Gray,4.3,Gasoline,SoA,unsp,unsp,unsp,7,10990
430,Used,f,113923,2002,Silver,4.3,Gasoline,SoA,Bose,Alloy,unsp,19,10999
430,Used,f,60615,2003,Black,4.3,Gasoline,Mid,unsp,Alloy,unsp,70,11495
430,Used,f,175887,2002,Black,4.3,Gasoline,Mid,unsp,Alloy,unsp,55,2200
430,Used,f,100034,2005,Black,4.3,Gasoline,Pac,Premium,unsp,unsp,29,15999
430,Used,f,81900,2006,Blue,4.3,Gasoline,SoA,Bose,unsp,unsp,38,15700
430,Used,f,95560,2006,Silver,4.3,Gasoline,WSC,Premium,unsp,unsp,39,14995
430,Used,f,356116,2000,unsp,4.3,Gasoline,Mid,Premium,Alloy,unsp,54,599
430,Used,f,81632,2002,unsp,4.3,Gasoline,Pac,Bose,Alloy,unsp,88,8990
430,Used,f,154999,2001,Red,4.3,Gasoline,WSC,Premium,unsp,unsp,39,3550
430,Used,f,123379,2001,Silver,4.3,Gasoline,SoA,unsp,Alloy,unsp,26,7250
430,Used,f,73569,2002,Silver,4.3,Gasoline,SoA,Premium,Alloy,unsp,44,8999
430,Used,f,167342,2000,unsp,4.3,Gasoline,Pac,unsp,unsp,unsp,5,4475
430,Used,f,96615,2000,Black,4.3,Gasoline,ENC,unsp,unsp,unsp,5,5990
55,Used,f,110383,2002,Blue,5.4,Gasoline,SoA,Premium,unsp,unsp,33,7995
500,Used,f,92583,2006,Gray,5,Gasoline,Mid,Bose,Alloy,18,86,15995
500,Used,f,74781,2000,Black,5,Gasoline,ESC,unsp,Alloy,unsp,20,8800
500,Used,f,141898,2001,Silver,5,Gasoline,SoA,unsp,unsp,unsp,14,9850
500,Used,f,94644,2004,Black,5,Gasoline,Mtn,unsp,Alloy,unsp,53,11495
500,Used,f,102175,2001,unsp,5,Gasoline,Mid,unsp,Alloy,16,46,7995
500,Used,f,189194,2002,Black,5,Gasoline,Mtn,Bose,Premium,22,20,8953
500,Used,f,104606,2005,unsp,5,Gasoline,SoA,unsp,Premium,unsp,42,19825
500,Used,f,81989,2000,White,5,Gasoline,SoA,unsp,unsp,unsp,1,10891
500,Used,f,124444,2001,Black,5,Gasoline,Pac,unsp,unsp,unsp,0,7997
500,Used,f,127988,2002,White,5,Gasoline,SoA,unsp,Alloy,unsp,50,11498
500,Used,f,68559,2003,Gray,5,Gasoline,SoA,unsp,Alloy,unsp,39,14813
500,Used,f,36748,2005,Silver,5,Gasoline,Pac,unsp,unsp,unsp,5,29995
500,Used,f,26649,2006,Silver,5,Gasoline,Mid,Harman Kardon,Alloy,unsp,60,26995
500,Used,f,114000,2001,Black,5,Gasoline,Pac,Premium,Alloy,unsp,42,8999
500,Used,f,126587,2004,Black,5,Gasoline,WSC,unsp,unsp,unsp,0,8995
500,Used,f,124123,2004,Black,5,Gasoline,Mid,Premium,Alloy,unsp,30,9900
500,Used,f,127467,2006,Black,5,Gasoline,Pac,Bose,Premium,unsp,21,14888
500,Used,f,131915,2000,Silver,5,Gasoline,SoA,unsp,Alloy,unsp,18,7995
