trim,condition,isOneOwner,mileage,year,color,dispacement,fuel,region,soundSystem,wheelType,wheelSize,featureCount,logprice
550,Used,t,59733,2011,Black,5.5,Gasoline,ENC,Premium,Alloy,unsp,68,4.621176282
550,CPO,f,38325,2011,Black,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,72,4.751725489
550,CPO,t,37417,2011,White,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,75,4.770785758
550,Used,t,34880,2011,Black,5.5,Gasoline,Pac,Premium,Alloy,unsp,61,4.652246341
550,CPO,f,37214,2011,Black,5.5,Gasoline,SoA,unsp,Alloy,unsp,83,4.684755622
550,CPO,f,38287,2011,Black,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,78,4.707493529
550,Used,f,27775,2010,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,67,4.66266341
550,Used,f,38911,2011,Black,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,96,4.653164256
550,Used,t,35758,2011,Black,5.5,Gasoline,ENC,Premium,Alloy,unsp,72,4.661812686
550,CPO,t,41300,2010,Gray,5.5,Gasoline,WNC,Premium,Alloy,unsp,77,4.698100546
550,Used,t,60426,2011,Black,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,81,4.590563209
550,Used,t,34256,2011,Gray,5.5,Gasoline,Mid,unsp,unsp,unsp,1,4.722247162
550,Used,t,41699,2011,Blue,5.5,Gasoline,ENC,Premium,unsp,unsp,53,4.653019451
550,Used,f,42295,2011,Black,5.5,Gasoline,Mid,Harman Kardon,unsp,unsp,49,4.732015598
550,CPO,f,23872,2013,Black,4.6,Gasoline,New,unsp,Alloy,unsp,80,4.792335648
550,New,f,303,2013,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,20,5.06196112
550,Used,t,27460,2012,Black,4.6,Gasoline,ENC,Premium,Alloy,unsp,69,4.806166402
550,CPO,f,22433,2012,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,74,4.778086101
550,CPO,t,61025,2012,Black,4.6,Gasoline,ENC,Harman Kardon,Alloy,18,68,4.698796252
550,CPO,f,17013,2012,Black,4.6,Gasoline,WSC,Harman Kardon,Alloy,18,27,4.825750581
550,CPO,t,26845,2012,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,68,4.777426822
550,CPO,t,20727,2013,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,74,4.812846537
550,Used,f,5593,2012,Black,4.6,Gasoline,Mtn,Premium,Alloy,unsp,67,4.806118897
550,Used,f,14220,2012,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,37,4.826009978
550,Used,f,16650,2012,Black,4.6,Gasoline,Mid,unsp,Alloy,unsp,23,4.690151762
550,Used,f,17226,2013,Black,4.6,Gasoline,Mid,unsp,unsp,19,51,4.740323206
550,CPO,f,21185,2013,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,75,4.788783304
550,CPO,t,10262,2012,Gray,4.6,Gasoline,SoA,unsp,Alloy,unsp,47,4.784930955
550,Used,f,10750,2013,Black,4.6,Gasoline,Mtn,unsp,unsp,unsp,8,4.761927838
550,Used,f,23291,2012,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,2,4.741876132
550,CPO,t,15826,2013,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,73,4.845067018
550,Used,t,11684,2012,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,72,4.812853219
550,Used,t,30350,2012,Black,4.6,Gasoline,Mid,Harman Kardon,unsp,unsp,21,4.690151762
550,Used,f,31812,2013,White,4.6,Gasoline,WSC,unsp,Alloy,unsp,12,4.740331103
550,CPO,f,24686,2012,Black,4.6,Gasoline,Mid,Premium,Alloy,18,76,4.759675398
550,Used,t,38904,2012,Black,4.6,Gasoline,Mid,Premium,unsp,unsp,14,4.755722445
550,Used,f,27601,2013,Black,4.6,Gasoline,SoA,Harman Kardon,unsp,unsp,80,4.746766491
550,CPO,f,21461,2013,Black,4.6,Gasoline,Mtn,Premium,Alloy,unsp,69,4.845067018
550,Used,t,36905,2012,Black,4.6,Gasoline,New,Harman Kardon,unsp,unsp,83,4.698926573
550,CPO,f,9676,2012,Black,4.6,Gasoline,ENC,Harman Kardon,Alloy,unsp,64,4.797800558
550,CPO,f,35686,2012,Red,4.6,Gasoline,Mid,Premium,Alloy,unsp,72,4.731508184
550,Used,f,42123,2012,Black,4.6,Gasoline,SoA,Premium,Alloy,18,74,4.633458356
550,Used,f,12871,2012,Black,4.6,Gasoline,New,unsp,unsp,unsp,63,4.79930608
550,Used,f,2976,2012,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,0,4.862727528
550,CPO,t,21788,2013,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,1,4.844905667
550,CPO,t,19075,2012,Silver,4.6,Gasoline,Mid,unsp,unsp,unsp,21,4.774443969
400,Used,f,46147,2010,Black,3.5,Hybrid,SoA,unsp,unsp,unsp,34,4.524396122
400,Used,f,29574,2010,Black,3.5,Hybrid,SoA,unsp,Alloy,unsp,36,4.681195996
63,New,f,10,2015,Silver,5.5,Gasoline,Pac,Premium,unsp,unsp,71,5.199384882
63,New,f,7,2015,Silver,5.5,Gasoline,Pac,unsp,unsp,unsp,1,5.19472242
63,New,f,10,2015,Black,5.5,Gasoline,Mid,unsp,unsp,20,83,5.20794389
63,New,f,6,2014,Black,5.5,Gasoline,ENC,unsp,unsp,unsp,55,5.226844691
63,New,f,11,2015,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,77,5.171741076
63,New,f,10,2014,Black,5.5,Gasoline,SoA,Premium,unsp,unsp,63,5.231201897
63,New,f,10,2014,Silver,5.5,Gasoline,Mid,Premium,Alloy,unsp,55,5.245475653
63,Used,f,5260,2015,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,0,5.218771756
63,New,f,12,2014,Silver,5.5,Gasoline,New,unsp,unsp,unsp,55,5.207567051
63,New,f,98,2015,White,5.5,Gasoline,Mid,Premium,Alloy,unsp,65,5.25377402
550,New,f,12,2014,Blue,4.6,Gasoline,SoA,unsp,unsp,unsp,0,5.030741361
550,New,f,5,2014,White,4.6,Gasoline,Pac,unsp,unsp,unsp,52,5.068631064
550,New,f,9,2015,White,4.6,Gasoline,Pac,unsp,unsp,19,12,4.985655462
550,New,f,12,2015,Silver,4.6,Gasoline,SoA,Premium,unsp,unsp,72,5.05290546
550,New,f,12,2014,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,54,5.05070835
550,New,f,5,2015,Black,4.6,Gasoline,Pac,unsp,Alloy,18,75,5.085379783
550,New,f,10,2015,Silver,4.6,Gasoline,New,Premium,unsp,unsp,76,5.015422631
550,Used,f,6459,2014,Black,4.6,Gasoline,WNC,Premium,Alloy,unsp,65,4.939269586
550,New,f,25,2015,Black,4.6,Gasoline,Pac,Premium,Alloy,unsp,68,4.984954647
550,New,f,79,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0,5.022820008
550,New,f,11,2014,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,0,5.017721818
550,New,f,12,2014,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,61,5.00365437
550,New,f,17,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,5.042437682
550,New,f,5,2015,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,70,5.075455713
550,Used,f,1427,2015,White,4.6,Gasoline,SoA,unsp,unsp,unsp,73,5.093071306
550,New,f,10,2015,Black,4.6,Gasoline,Pac,unsp,unsp,19,17,5.056680027
550,New,f,18,2014,White,4.6,Gasoline,SoA,unsp,unsp,unsp,0,5.055301864
550,New,f,6,2015,Black,4.6,Gasoline,Pac,unsp,unsp,18,87,5.056695273
550,New,f,12,2015,White,4.6,Gasoline,WSC,Premium,unsp,unsp,88,5.037227235
550,New,f,5,2015,White,4.6,Gasoline,Pac,unsp,unsp,19,12,5.034347658
550,CPO,f,21713,2014,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,9,4.897621594
550,New,f,6451,2014,Black,4.6,Gasoline,WSC,unsp,unsp,18,80,5.050244381
550,New,f,6,2014,White,4.6,Gasoline,Pac,unsp,unsp,unsp,1,5.026451546
550,New,f,1650,2015,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,2,5.045968072
550,New,f,8,2015,Silver,4.6,Gasoline,ENC,Premium,Alloy,unsp,68,5.063914782
550,New,f,9,2015,Blue,4.6,Gasoline,WSC,unsp,unsp,18,89,5.069908483
550,New,f,8,2015,Black,4.6,Gasoline,SoA,Premium,unsp,unsp,74,5.145615887
550,New,f,6,2015,Black,4.6,Gasoline,Pac,Premium,Alloy,19,79,5.05290546
550,New,f,6,2014,Black,4.6,Gasoline,Pac,Premium,unsp,unsp,66,5.080446095
550,New,f,5,2014,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,0,5.032397125
550,New,f,10,2014,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,69,5.006795382
550,New,f,7,2014,Black,4.6,Gasoline,Pac,unsp,Premium,unsp,89,5.012731801
550,New,f,126,2014,White,4.6,Gasoline,WSC,unsp,unsp,unsp,0,5.016782712
550,New,f,2,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0,5.039909606
550,New,f,10,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,4,5.078547438
550,New,f,12,2015,Black,4.6,Gasoline,SoA,Premium,unsp,19,76,5.06518744
550,New,f,11,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,5.069963938
550,New,f,259,2014,Silver,4.6,Gasoline,Mid,unsp,Steel,18,99,5.072856236
550,Used,f,6195,2014,Blue,4.6,Gasoline,ESC,Premium,unsp,unsp,54,4.951823035
550,New,f,184,2014,White,4.6,Gasoline,Pac,unsp,unsp,unsp,1,5.055970495
550,New,f,32,2014,White,4.6,Gasoline,Pac,Premium,unsp,unsp,67,5.118711029
550,New,f,20,2015,Black,4.6,Gasoline,Mtn,Premium,Alloy,unsp,33,5.071292734
550,New,f,12,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,5.041056964
550,New,f,6,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,1,5.078547438
550,New,f,6,2015,Black,4.6,Gasoline,Pac,unsp,Alloy,unsp,74,5.031145788
550,New,f,14,2015,Black,4.6,Gasoline,Mtn,unsp,unsp,20,8,5.0612828
550,New,f,9,2015,Black,4.6,Gasoline,Pac,unsp,unsp,18,83,5.056695273
550,New,f,2,2015,Black,4.6,Gasoline,SoA,unsp,Alloy,18,64,5.045772691
550,New,f,16,2015,Blue,4.6,Gasoline,Pac,unsp,unsp,19,15,5.015531595
550,New,f,813,2015,Green,4.6,Gasoline,Pac,Premium,unsp,unsp,85,5.092176559
550,New,f,6,2015,Blue,4.6,Gasoline,Pac,unsp,unsp,unsp,0,5.02442409
550,New,f,14,2014,Blue,4.6,Gasoline,WSC,unsp,unsp,unsp,0,5.032518032
550,New,f,54,2014,Black,4.6,Gasoline,Pac,Premium,Alloy,unsp,63,5.026839573
550,New,f,5,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0,5.051017388
550,New,f,5,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0,5.094174044
550,New,f,12,2015,Blue,4.6,Gasoline,SoA,unsp,unsp,unsp,1,5.020008897
550,New,f,13,2015,Black,4.6,Gasoline,SoA,Premium,Alloy,19,84,5.062788742
550,New,f,2,2015,Black,4.6,Gasoline,SoA,Premium,Alloy,20,77,5.024752402
550,New,f,55,2014,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,72,5.109865282
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,57,5.069168408
550,New,f,6,2015,Black,4.6,Gasoline,Mid,unsp,unsp,18,86,5.030802049
550,New,f,10,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,19,72,5.043106736
550,New,f,8,2015,Black,4.6,Gasoline,WSC,unsp,unsp,18,85,5.086946799
550,New,f,14,2015,Blue,4.6,Gasoline,Mid,unsp,unsp,18,3,5.071421706
550,New,f,11,2015,Green,4.6,Gasoline,Mid,Premium,Alloy,unsp,69,5.030012441
550,New,f,7,2015,Black,4.6,Gasoline,Mtn,Premium,Alloy,unsp,68,5.041728147
550,New,f,20,2015,White,4.6,Gasoline,ESC,Premium,Alloy,unsp,64,5.095239112
550,New,f,10,2015,Blue,4.6,Gasoline,WNC,unsp,unsp,unsp,48,5.043106736
550,New,f,6,2015,Silver,4.6,Gasoline,Mtn,Premium,Alloy,19,82,5.075346191
550,New,f,13,2014,Beige,4.6,Gasoline,ENC,Premium,Alloy,unsp,67,5.058710652
550,New,f,7,2014,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,54,5.053903971
550,New,f,2,2014,unsp,4.6,Gasoline,Mid,unsp,unsp,unsp,1,5.029728641
550,New,f,5,2014,Black,4.6,Gasoline,ENC,unsp,unsp,unsp,0,5.05838806
550,New,f,10,2015,Silver,4.6,Gasoline,Mid,unsp,unsp,unsp,3,5.062826324
550,New,f,5,2015,Black,4.6,Gasoline,SoA,Premium,unsp,unsp,74,5.018013571
550,New,f,13,2015,Black,4.6,Gasoline,ENC,unsp,unsp,unsp,30,5.062826324
550,New,f,6,2015,Silver,4.6,Gasoline,Mid,unsp,unsp,19,4,5.053692939
550,New,f,12,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,20,73,5.046748721
550,New,f,49,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,71,5.028876128
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,unsp,unsp,76,5.0589003
550,New,f,25,2014,Black,4.6,Gasoline,New,unsp,unsp,unsp,11,5.025858624
550,New,f,13,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,71,5.056085014
550,New,f,7,2015,Blue,4.6,Gasoline,ENC,unsp,unsp,18,82,5.062826324
550,New,f,5,2015,Gray,4.6,Gasoline,Mid,Premium,Alloy,unsp,70,5.023766722
550,New,f,10,2014,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,54,5.037844654
550,New,f,2,2015,Silver,4.6,Gasoline,ENC,Premium,unsp,unsp,74,5.156957814
550,New,f,6,2015,Black,4.6,Gasoline,WNC,Premium,Alloy,unsp,61,5.080716655
550,New,f,197,2014,Black,4.6,Gasoline,WNC,unsp,Alloy,unsp,74,5.082336487
550,New,f,7,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,1,5.091403136
550,New,f,16,2015,White,4.6,Gasoline,WNC,unsp,Alloy,unsp,73,5.082318522
550,New,f,15,2015,Black,4.6,Gasoline,Mid,unsp,unsp,18,91,5.036329416
550,New,f,19,2015,White,4.6,Gasoline,Mid,Premium,Alloy,18,71,5.024444617
550,New,f,13,2015,Black,4.6,Gasoline,ENC,Premium,unsp,unsp,77,5.111144848
550,New,f,13,2015,Black,4.6,Gasoline,ENC,unsp,unsp,19,18,5.085094263
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,unsp,unsp,76,5.012098718
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,69,5.034006445
550,New,f,9,2015,Black,4.6,Gasoline,WNC,unsp,Alloy,18,58,5.077458752
550,New,f,11,2015,unsp,4.6,Gasoline,ESC,Premium,Alloy,unsp,68,5.075382701
550,New,f,8,2014,Black,4.6,Gasoline,WNC,unsp,unsp,unsp,36,5.014919369
550,New,f,6,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,30,5.021540729
550,New,f,2,2015,Silver,4.6,Gasoline,ENC,Premium,unsp,unsp,77,5.056542788
550,New,f,12,2015,White,4.6,Gasoline,New,Premium,unsp,unsp,76,5.028449243
550,New,f,10,2014,White,4.6,Gasoline,SoA,unsp,unsp,unsp,62,5.022881813
550,New,f,10,2015,White,4.6,Gasoline,Mtn,unsp,unsp,unsp,1,5.072580733
550,New,f,10,2015,Silver,4.6,Gasoline,New,unsp,unsp,19,12,5.062826324
550,New,f,9,2015,Black,4.6,Gasoline,ENC,Premium,Alloy,19,71,5.019469401
550,Used,f,3723,2014,Black,4.6,Gasoline,Mid,unsp,Steel,18,102,5.015166879
550,CPO,f,12,2014,Silver,4.6,Gasoline,WSC,Premium,Alloy,unsp,63,5.069889997
550,New,f,11,2015,Black,4.6,Gasoline,ENC,unsp,unsp,unsp,90,5.068538351
550,New,f,20,2015,Blue,4.6,Gasoline,Mtn,unsp,unsp,unsp,88,5.079994786
550,New,f,10,2015,Black,4.6,Gasoline,New,unsp,Alloy,unsp,81,5.02846958
550,New,f,14,2015,Silver,4.6,Gasoline,WNC,unsp,unsp,unsp,48,5.046748721
550,New,f,18,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,69,5.107701665
550,New,f,7,2015,Black,4.6,Gasoline,ENC,unsp,unsp,18,79,5.08122125
550,New,f,10,2015,Silver,4.6,Gasoline,Mid,unsp,Alloy,18,89,5.050669705
550,Used,t,84,2015,Black,4.7,Gasoline,Mid,unsp,unsp,unsp,2,5.174641193
550,New,f,16,2015,White,4.7,Gasoline,Pac,unsp,unsp,20,8,5.130240466
550,New,f,1,2015,Black,4.7,Gasoline,WSC,Premium,unsp,unsp,71,5.174859012
550,New,f,10,2015,Black,4.7,Gasoline,New,unsp,unsp,20,13,5.174859012
550,New,f,10,2015,unsp,4.7,Gasoline,Mid,unsp,unsp,unsp,0,5.149142103
550,New,f,13,2015,Black,4.7,unsp,Mtn,Premium,Alloy,unsp,66,5.174859012
550,New,f,20,2015,Silver,4.7,Gasoline,Pac,unsp,unsp,unsp,2,5.117851073
320,Used,f,112382,1999,Silver,3.2,Gasoline,WSC,Premium,Alloy,unsp,35,3.740362689
320,Used,f,90924,1996,unsp,3.2,Gasoline,Pac,Premium,Alloy,unsp,41,4.025264892
320,Used,f,81120,1999,Silver,3.2,Gasoline,SoA,unsp,unsp,unsp,1,3.842297134
420,Used,f,172574,1995,White,4.2,Gasoline,Mid,Bose,Alloy,16,33,3.217483944
420,Used,f,84326,1995,Black,4.2,Gasoline,Mtn,unsp,Alloy,unsp,20,3.777064155
420,Used,f,112235,1998,Silver,4.2,Gasoline,SoA,unsp,Alloy,unsp,17,3.902818468
500,Used,f,160950,1995,Black,5,Gasoline,WNC,Premium,Alloy,unsp,34,3.599337133
500,Used,f,82804,1999,Black,5,Gasoline,New,Bose,unsp,unsp,32,3.908860173
430,Used,f,85570,2004,Gold,4.3,Gasoline,Pac,unsp,Alloy,unsp,54,4.040562785
430,Used,f,62963,2006,Silver,4.3,Gasoline,WSC,unsp,unsp,unsp,12,4.292012266
430,Used,f,177000,2002,Black,4.3,Gasoline,ESC,unsp,unsp,unsp,5,3.739967697
430,Used,f,112007,2000,Silver,4.3,Gasoline,SoA,unsp,unsp,unsp,68,3.827046017
430,Used,f,83687,2000,Black,4.3,Gasoline,SoA,unsp,unsp,unsp,59,3.997823081
430,Used,f,175047,2000,Black,4.3,Gasoline,SoA,unsp,Alloy,unsp,15,3.929418926
430,Used,f,230743,2000,unsp,4.3,Gasoline,SoA,unsp,unsp,unsp,17,3.777281792
430,Used,f,136000,2003,Gray,4.3,Gasoline,WSC,unsp,Alloy,unsp,48,4.021189299
430,Used,f,123106,2000,Blue,4.3,Gasoline,Mid,unsp,unsp,unsp,6,3.874771637
430,Used,f,180180,2000,White,4.3,Gasoline,Pac,unsp,Chrome,unsp,11,3.84509804
430,Used,f,100324,2001,Silver,4.3,Gasoline,Mid,Premium,Alloy,unsp,50,4.041195234
430,Used,f,61183,2002,Black,4.3,Gasoline,SoA,Bose,unsp,unsp,38,4.041195234
430,Used,f,94356,2003,White,4.3,Gasoline,SoA,unsp,Alloy,unsp,52,3.999782798
430,Used,f,92165,2004,Silver,4.3,Gasoline,SoA,unsp,Alloy,unsp,54,4.11058971
430,Used,f,147702,2001,unsp,4.3,Gasoline,Mtn,unsp,unsp,unsp,6,3.902818468
430,Used,f,149439,2002,Black,4.3,Gasoline,ESC,unsp,unsp,unsp,36,3.84509804
430,Used,f,82662,2003,Silver,4.3,Gasoline,Pac,Premium,Alloy,unsp,53,4.106360909
430,Used,f,110205,2003,Black,4.3,Gasoline,SoA,unsp,Alloy,unsp,53,4.041195234
430,Used,f,126000,2005,Gold,4.3,Gasoline,SoA,unsp,unsp,unsp,5,3.980003372
430,Used,f,86628,2006,Black,4.3,Gasoline,Mid,unsp,unsp,unsp,21,4.172894698
430,Used,f,95068,2006,Silver,4.3,Gasoline,Pac,Premium,Alloy,unsp,40,4.254717218
430,Used,f,132985,2001,Beige,4.3,Gasoline,ENC,unsp,unsp,unsp,5,3.476976466
430,Used,f,125537,2001,Silver,4.3,Gasoline,SoA,unsp,Alloy,unsp,70,3.977311973
430,Used,f,99450,2001,Silver,4.3,Gasoline,SoA,unsp,Alloy,unsp,25,3.989004616
430,Used,f,203049,2001,Blue,4.3,Gasoline,SoA,unsp,Alloy,unsp,70,3.828466547
430,Used,f,163408,2000,Silver,4.3,Gasoline,WSC,unsp,unsp,unsp,14,4.03814309
500,Used,f,112548,2003,Silver,5,Gasoline,SoA,unsp,Alloy,unsp,52,4.040918651
500,Used,f,136804,2000,Red,5,Gasoline,SoA,unsp,unsp,unsp,0,3.999956568
500,Used,f,109842,2002,Silver,5,Gasoline,Pac,unsp,Alloy,unsp,45,3.901948465
500,Used,f,89145,2000,Black,5,Gasoline,SoA,unsp,unsp,unsp,13,3.999869692
500,Used,f,68923,2003,Silver,5,Gasoline,Pac,Premium,unsp,unsp,4,4.079145053
500,Used,f,77568,2000,Black,5,Gasoline,SoA,Premium,Alloy,unsp,37,3.995635195
500,Used,f,166255,2002,Black,5,Gasoline,SoA,Bose,Alloy,16,46,3.902818468
500,Used,f,96022,2000,Gold,5,Gasoline,Mtn,unsp,unsp,unsp,0,3.953663064
500,Used,f,60815,2001,Blue,5,Gasoline,ESC,Bose,unsp,unsp,36,4.10720997
500,Used,f,160000,2000,unsp,5,Gasoline,WSC,Premium,unsp,unsp,37,3.653212514
500,Used,f,176991,2000,Black,5,Gasoline,Mid,Bose,Alloy,16,88,3.805840549
500,Used,f,164207,2001,Black,5,Gasoline,ESC,unsp,unsp,unsp,26,3.698970004
500,Used,t,108028,2002,Black,5,Gasoline,SoA,Bose,Alloy,unsp,47,4.078456818
500,Used,f,105202,2004,unsp,5,Gasoline,SoA,unsp,unsp,unsp,2,4.078456818
500,Used,f,120950,2002,Gray,5,Gasoline,WSC,Premium,Alloy,unsp,56,4.113609151
500,Used,f,94995,2001,Gold,5,Gasoline,Pac,unsp,unsp,unsp,42,4.036948112
500,Used,f,118768,2000,unsp,5,Gasoline,SoA,Premium,Alloy,unsp,21,4.176004391
600,Used,f,40273,2004,Beige,5.5,Gasoline,WSC,unsp,Alloy,unsp,34,4.254982879
600,Used,f,38470,2005,Black,5.5,Gasoline,SoA,Bose,Alloy,unsp,34,4.397853141
600,Used,f,44773,2001,Blue,5.8,Gasoline,ENC,unsp,Alloy,unsp,77,4.073058161
600,Used,f,76953,2002,Black,5.8,Gasoline,WSC,unsp,unsp,unsp,2,4.077367905
65,Used,f,21998,2006,Silver,6,Gasoline,Mid,Bose,Alloy,unsp,74,4.578581911
430,Used,f,129884,2004,Black,4.3,Gasoline,ENC,unsp,Alloy,17,45,4.020982443
430,Used,f,157091,2004,Gray,4.3,Gasoline,New,Premium,Alloy,unsp,59,3.7930916
430,Used,f,246238,2006,Silver,4.3,Gasoline,Mid,unsp,Alloy,unsp,51,3.845035994
430,Used,f,104350,2003,Black,4.3,Gasoline,New,Bose,unsp,unsp,44,3.902818468
500,Used,f,124177,2005,Silver,5,Gasoline,SoA,unsp,unsp,unsp,13,4.041353202
500,Used,f,40662,2003,Silver,5,Gasoline,Pac,Bose,Alloy,unsp,58,4.300921408
500,Used,f,89000,2006,Black,5,Gasoline,ENC,unsp,unsp,unsp,22,4.278639298
500,Used,f,75499,2006,Gray,5,Gasoline,SoA,unsp,unsp,unsp,11,4.276461804
500,Used,f,152624,2004,unsp,5,Gasoline,SoA,Premium,Alloy,unsp,60,4.013258665
500,Used,f,110984,2005,Black,5,Gasoline,ENC,Bose,unsp,unsp,37,4.145662471
500,Used,f,106333,2006,Black,5,Gasoline,Mid,Premium,Alloy,unsp,44,3.953034457
550,Used,f,113165,2007,Gray,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,75,4.380120754
550,Used,t,57132,2008,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,18,23,4.553822367
550,CPO,f,58290,2009,Gray,5.5,Gasoline,Mtn,unsp,Alloy,unsp,36,4.50506854
550,Used,f,75300,2007,Silver,5.5,Gasoline,WSC,Premium,Alloy,unsp,36,4.414889822
550,Used,f,76757,2007,Silver,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,43,4.431331593
550,Used,f,112058,2007,Black,5.5,Gasoline,ESC,unsp,unsp,unsp,15,4.393820795
550,Used,f,59841,2008,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,69,4.378379729
550,Used,f,82672,2007,unsp,5.5,Gasoline,SoA,unsp,unsp,unsp,0,4.34034495
550,Used,t,15588,2007,White,5.5,Gasoline,WSC,Premium,Alloy,unsp,58,4.518448133
550,Used,f,74207,2007,White,5.5,Gasoline,SoA,Premium,Alloy,unsp,27,4.389166084
550,Used,f,45348,2008,White,5.5,Gasoline,SoA,Premium,Alloy,unsp,68,4.56937391
550,Used,f,58000,2008,White,5.5,Gasoline,Pac,unsp,unsp,unsp,2,4.54344718
550,Used,f,68872,2008,Gray,5.5,Gasoline,Mtn,unsp,Alloy,unsp,60,4.531466143
550,Used,f,92292,2009,Silver,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,59,4.414956644
550,Used,f,87506,2007,White,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,68,4.446987382
550,Used,f,70439,2008,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,0,4.446894272
550,Used,f,40343,2008,Black,5.5,Gasoline,Mtn,unsp,unsp,unsp,23,4.542825427
550,Used,t,31831,2008,Blue,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,20,4.543993587
550,Used,f,130125,2008,Silver,5.5,Gasoline,Mtn,unsp,Alloy,unsp,49,4.322198614
550,Used,f,66064,2007,Silver,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,17,4.397818389
550,Used,f,87362,2008,White,5.5,Gasoline,WSC,Premium,unsp,unsp,34,4.475671188
550,Used,f,58773,2007,Silver,5.5,Gasoline,SoA,unsp,unsp,unsp,73,4.466259479
550,Used,f,77210,2007,Gray,5.5,Gasoline,SoA,Premium,Alloy,unsp,62,4.397853141
550,Used,f,60728,2007,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,6,4.475409661
550,Used,f,119893,2007,Silver,5.5,Gasoline,WSC,unsp,Alloy,unsp,47,4.230321169
550,Used,f,85688,2008,Black,5.5,Gasoline,Pac,Harman Kardon,unsp,unsp,98,4.447080472
550,Used,f,56041,2009,White,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,59,4.556193914
550,Used,f,79351,2007,Black,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,54,4.414973348
550,Used,f,98358,2007,Silver,5.5,Gasoline,ENC,unsp,Alloy,unsp,52,4.371067862
550,Used,f,112000,2007,Black,5.5,Gasoline,Mtn,unsp,Alloy,unsp,47,4.322198614
550,Used,f,87338,2007,Silver,5.5,Gasoline,SoA,unsp,unsp,unsp,0,4.447018414
550,Used,f,38003,2007,Black,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,33,4.476990947
550,Used,f,50351,2008,Silver,5.5,Gasoline,SoA,Premium,unsp,unsp,38,4.477106778
